29165	18591
29165	29228
20278	5647
21369	1368
17538	103
16713	104
16713	17240
21370	1488
30108	13691
18106	13452
22096	715
20280	2311
20280	17303
34371	15556
24465	8378
17342	1369
17341	1370
29502	8108
29502	23127
29502	28753
29502	29814
27312	9632
27312	24666
15995	508
21472	509
29016	9548
29016	27625
17953	5053
17953	26998
27410	8665
25868	9633
20790	10043
20790	32985
30441	13460
25346	4540
27256	9039
32167	13032
21264	8946
31170	5516
21241	4308
29227	8257
26641	6384
16715	1359
17041	626
25358	406
16133	1360
24187	407
16315	984
16315	16941
26525	9154
24186	408
24186	25461
26407	26219
19995	924
19995	16074
19368	6511
18138	2123
18138	30664
25869	8379
17461	511
22889	13415
16254	26154
16254	27184
16477	759
16164	760
16164	17244
16164	18081
26587	6307
26303	1518
26303	16478
26303	19193
32224	9641
32224	20792
32224	25485
32224	33063
32524	5942
26884	11036
26020	5345
27675	9545
17346	1529
20283	3327
25870	8838
25870	27415
24189	6282
18303	637
16646	638
30426	10602
16967	1515
29019	8839
20285	5650
19066	4373
19067	4255
19067	26338
16082	1536
15655	1016
17745	1273
17745	16284
17745	21378
16345	2816
26075	2720
17246	1509
26339	5470
15798	1233
17247	938
17394	939
30975	839
30975	21302
16317	940
17248	1548
17248	21380
27626	7168
23232	5055
23846	5610
23846	31286
21385	574
21385	17249
21385	17401
32950	13464
32950	17955
26996	5052
16968	127
16968	16741
24192	6041
22647	8291
17122	761
17122	16075
17122	17392
17122	20892
17122	33126
20968	9656
30886	6004
16076	601
16076	17076
22519	6185
22519	21838
17061	5816
27627	7681
16589	1516
27413	8840
27413	29630
22217	6240
22217	24245
16479	1510
16479	16043
33064	13531
33064	26999
24543	13368
26302	730
16951	9622
16970	1565
23284	941
23284	21382
20286	4973
16319	942
26103	5451
29369	9040
25070	4256
16078	1296
31499	10487
29368	9667
21383	640
21383	23659
21384	1017
33066	13532
28978	2419
18265	943
21434	944
17252	1210
16542	1274
16542	16971
16542	19884
16542	32483
20541	7170
33316	5295
23120	9670
23120	32110
16742	946
24544	12543
27628	9646
16318	763
16318	16079
23121	4496
26077	5536
31316	6035
15888	1019
26039	2312
26039	19078
27629	9680
29370	9041
17304	22265
16320	105
16894	1568
16894	31097
16894	33847
25374	6565
23179	6569
17956	11657
17956	30984
20551	4851
20551	29895
29529	14684
16321	806
26078	1792
26530	5953
26530	20717
25029	5072
25029	26560
21971	9684
26080	6571
26080	26421
26081	5537
27630	8990
25988	13285
25988	32997
21243	7171
20287	2763
17409	191
17409	16323
29293	4258
29293	28414
29293	32398
15750	17424
24196	6573
33013	13309
33013	31373
28232	9689
28232	22649
16480	764
18610	13546
18610	22892
32893	13547
28384	3479
28384	34268
32986	13543
16228	765
16228	15891
16228	23381
20971	9690
20971	29762
15835	1609
15835	17785
17425	20080
22121	1530
22121	17426
22121	27156
26084	2314
15890	1022
17343	1612
17343	17431
17343	23542
17254	11
17254	15780
17428	947
31020	15153
26086	5538
26086	26557
24211	6782
24211	26494
26088	6283
15892	12
15892	15836
17957	11658
16481	1621
16583	1622
16583	16571
16583	19538
17414	1613
16324	259
15911	192
15911	19042
27000	13548
31545	8692
17323	13558
33087	17322
15893	28
15893	17444
19842	8650
20065	1093
20065	18257
16290	1638
16920	1298
15781	1023
33631	13559
17432	847
17432	17078
20796	5099
20796	19461
20796	29509
20796	29789
16327	261
19218	13566
17255	948
17255	16889
17255	22270
27637	9711
27637	29794
27637	34231
30121	13310
33486	15574
17778	807
17778	21411
32168	5365
29795	8346
17080	767
17598	9694
17598	27641
17528	1624
19467	949
32937	13567
21390	193
24468	9720
30122	10886
20797	10045
30840	12569
30840	31516
27961	11834
16134	1649
21409	1025
25871	9726
30482	15576
18244	676
18244	15997
28899	11626
29125	9736
25872	9722
25872	17599
27645	9737
26533	7173
30123	9704
19079	10909
27647	6262
29796	9727
17958	13572
29665	9214
27648	9738
21246	9740
16975	17435
21393	1574
21393	19929
17960	13582
30270	10653
30270	32773
28820	8651
28696	8652
28696	29798
27649	7898
22231	9728
19761	19101
19761	19552
29371	2695
33016	12377
27652	8003
15996	1655
18594	9744
17437	950
17437	23079
17455	1119
17455	17524
17455	19741
17455	21389
33300	13915
33300	33204
15999	1492
15999	17725
25873	9436
16483	666
16483	16000
16483	32551
27654	9747
27654	21901
20972	5489
20972	31438
27196	7174
27653	7328
27653	26167
29373	9748
29373	29763
31997	8460
32000	13595
32000	33108
32326	13335
31998	9687
24471	9749
24471	26168
17258	1656
15657	1657
15657	16413
15657	20886
15657	32785
24472	9063
27655	449
24667	9729
21012	12930
16590	1033
25756	13311
19855	1679
19855	16044
19855	17397
16328	1680
16328	16847
16328	17782
29801	4008
29173	6326
27656	9262
16602	951
27659	7175
25252	5027
24152	6202
16694	1684
16694	25095
27658	9759
20925	15051
25254	6803
20568	9760
20568	30630
30297	11391
17891	9064
17891	29800
30273	9114
21391	1121
21391	17259
21391	17527
21391	30301
16551	808
17539	642
17412	643
17961	13633
22895	13237
19045	1687
27660	9774
27660	15819
27660	28821
27660	29878
16979	1361
16484	1550
16600	1686
16600	16849
16600	16925
16600	17043
23235	7207
29804	9775
20799	6293
29766	6342
29870	8823
24467	9695
24476	9776
24476	29805
25219	2308
25600	7739
25600	32855
17340	1122
17340	17535
31120	11968
15840	1125
15840	16669
15840	17533
17262	849
17262	21395
17263	1035
17263	21397
17448	1036
27664	7371
27666	9781
34309	13646
34309	33075
21402	1037
21402	20089
16851	194
27665	7329
27665	22652
27665	29883
27665	29889
31459	11580
16019	1702
16019	16759
16019	17367
17513	5643
17365	1705
17365	16767
16136	1706
21396	1707
21396	16760
22155	8281
31571	5100
20116	1575
33119	13658
17396	1715
32764	15589
17081	1716
17081	33076
30125	13660
29294	8413
34136	5719
34136	34343
16603	723
16603	23428
22653	6343
22653	19395
22653	21248
16750	1725
15730	1726
30280	11550
21412	952
15729	1727
17620	1728
17082	1732
17082	15783
21794	9065
27669	9787
27669	23412
29667	5698
29667	17892
29667	34328
33120	10151
17458	1643
17458	16415
17458	16605
17458	17336
17083	1371
17083	16486
21423	1372
16980	1373
16980	17084
17265	1644
17265	17621
17265	17627
17893	9790
17893	28365
15912	850
15912	17085
19476	7711
29891	7712
29891	29890
17788	953
15900	168
29892	7713
18065	4798
27672	7740
24409	8184
30177	12632
21398	1739
21398	16852
17267	1708
19977	1918
24547	11837
17086	1734
17086	18727
28070	9753
24662	8185
24662	27301
28932	7579
31848	12430
26687	954
26687	17419
26687	26112
17210	1775
17210	18196
17210	27197
17210	32911
27673	9818
17479	1761
17738	1777
17738	27303
27924	11838
26047	5530
33102	12908
29923	9637
29923	30033
29175	8962
17630	195
21399	851
21399	17743
21399	18203
33127	32452
25258	450
22729	1762
22729	17213
22729	17786
22729	28874
16417	1763
19050	1764
19050	17011
19050	17088
19050	22244
20554	9821
27862	11715
22655	9549
22655	29924
15659	1040
15659	21028
25876	9754
30448	15061
21419	1658
26332	11716
26332	30361
22905	13678
22905	30454
29694	3494
30396	2758
21250	2610
17633	1766
16853	1740
16853	22433
29377	3400
29377	29968
27677	4523
15914	1570
17992	14448
17992	23754
17992	26362
17992	33792
19980	9685
19980	28026
19980	30765
19980	31460
27676	1481
28575	11717
28575	31287
22656	9791
16881	122
16881	32108
20092	554
20092	21425
16488	518
29899	9828
16329	1685
16329	16418
24479	8111
24479	19982
32004	12649
22907	13688
22907	24549
22907	32321
16796	10816
23020	14995
23020	34046
23020	34074
19983	9756
19983	29376
20804	9272
28914	10172
25877	3098
16266	9829
30129	12724
31244	13872
17089	1798
17089	33692
22657	6347
17036	1578
33148	13690
15841	1816
29279	6348
33976	2092
33976	18121
16895	31821
21401	1741
25261	451
22658	9835
23123	6349
22659	9837
19985	6351
25262	6352
25262	29280
17600	9838
17600	29668
17600	29944
16854	1134
17729	1041
17729	26363
30987	13560
19273	8112
25263	454
23481	9716
33121	13466
15842	1659
15842	18040
29379	6354
17270	1801
17270	19750
21408	1819
22396	1820
22396	17635
21404	1823
21406	1824
21406	17092
21406	17462
21424	1831
21424	33885
17091	1834
23124	9831
23124	28703
23064	15597
32677	12414
32677	28284
32677	34169
23143	5107
24899	455
27679	456
22058	10049
22058	32007
22058	32629
22058	32870
23125	9846
23125	28702
22158	9717
22158	23126
22158	29129
22158	29934
17636	1848
17776	855
17464	521
16331	1825
16331	23899
29382	9068
21413	522
21413	17777
29449	13603
24480	8489
24480	29813
18150	1729
16334	1660
29901	2955
15660	1832
15660	16572
16495	1374
16495	17353
16487	548
22662	9550
25878	1919
22914	13725
30131	11507
27414	8406
28239	8902
28239	23741
27681	9853
27681	17375
30005	142
16084	1694
29902	7913
21433	201
21433	17790
27682	6488
21429	1275
17465	1276
17465	16553
21252	1522
22025	2956
30130	11254
30130	29555
22663	8722
30826	6908
21014	5496
22057	10050
22057	30170
17640	1697
17640	15845
17640	28061
17640	32636
21254	9855
24482	9849
24481	4003
27684	5398
31011	15066
17642	1277
17642	21420
29873	9485
21978	13470
16332	1742
33836	9674
23129	9578
25879	2957
33153	13471
21421	1698
29556	13051
16987	1743
16987	17657
17752	1858
17752	26696
22664	9857
30827	13738
20558	4009
20558	28704
18621	1861
26402	11661
17644	1860
17644	17783
33196	13432
15751	1865
15751	16291
15751	33981
33106	13740
23068	15602
32448	21015
29178	9176
32871	8630
28536	9850
33734	6393
33734	32495
33734	33164
33734	33294
17344	1123
16085	1661
25268	9786
26539	9718
26539	17319
26539	25266
26539	25267
17466	769
17466	19760
16554	770
26732	1580
18627	523
20811	13877
19567	856
17787	1351
34101	15069
17623	1868
17189	2205
17189	18087
32758	11898
30029	8859
20562	9671
29984	7208
16002	1870
16002	17049
16002	19517
21795	9825
21432	1871
33336	11663
17999	1582
27689	4140
17471	1583
17471	18015
17544	8690
16744	561
16744	19084
18008	1375
33158	13749
33158	22918
17468	1584
20565	9347
17467	1376
17467	23808
17467	34130
16387	4457
32230	13750
33769	15083
17962	13380
17515	9884
29229	9885
29229	17601
29229	29818
16396	13325
23876	4206
33346	11683
16982	1905
31816	13754
27416	4487
21436	1907
21435	1191
30828	9273
18000	857
18000	16983
18009	858
25269	4099
17995	1897
17647	1909
17647	21831
16984	1911
21745	4478
29955	9696
20120	1915
20120	19762
18001	3774
21438	1851
21438	16420
21438	18006
21438	18206
17652	1917
17652	17619
29476	9530
29476	20566
20807	13757
23243	10741
23243	21016
22026	9898
22026	27690
17624	1883
17624	17648
17624	32956
17469	1884
23947	1923
20808	13313
20808	17717
27691	5278
27692	9902
30132	13766
29956	9903
29956	27417
18042	1872
18269	1873
16086	1937
16086	17650
18011	1899
15847	1787
15847	18058
17651	859
17651	16985
21458	1874
21439	1278
29736	11666
27693	9910
27693	25880
27693	29021
27693	29820
27693	29990
27420	9911
33248	13771
17418	1144
17418	15806
17418	15848
17418	17771
17418	31813
27421	9861
27421	33722
30432	10051
18045	1940
17653	1938
16397	10447
17040	200
31330	5705
29957	9882
29957	29973
21440	1842
21440	16986
27694	8974
19274	8975
23169	6590
22666	9926
22666	34106
20289	3743
20289	25802
32554	14965
32951	13060
16088	798
16088	17416
18955	4938
25434	9927
25434	29995
27777	9928
27777	30027
22667	9930
15869	1946
29985	7210
15703	9672
17654	1939
17654	18016
24553	11396
17399	629
26089	5539
18957	410
17272	1587
17272	32147
33526	14370
29874	9932
29874	29384
29874	29757
22668	9777
24902	8976
27713	10233
17656	2029
17656	18047
15692	1235
25882	7747
25882	20569
25882	29821
16862	6584
16862	25384
16862	26090
16609	2031
16609	18048
16609	28377
18070	3775
16490	2032
26104	1236
21463	539
17474	1947
27695	9945
27696	9946
16491	1900
17732	9947
18393	4456
18393	26458
19788	1745
19788	17714
26456	6287
26456	24201
27059	7265
27059	26851
29964	8414
16388	8947
16388	22669
17045	1948
24483	9800
24483	21257
24483	25275
24483	28241
24483	30071
26091	5540
26092	6595
26093	6288
26093	26425
16650	482
16650	20942
29552	9478
27876	615
27876	24521
17794	78
17794	17758
17794	27273
16545	6585
18050	1949
18050	18077
17113	1950
17113	18060
17113	18079
17046	1531
17046	17473
17046	18232
18262	1588
32292	13431
23092	6626
29072	9155
29072	17546
16528	6447
16528	24203
16594	159
16594	15905
16594	16761
16594	16867
16594	20559
26226	6276
18072	197
18072	17658
20573	8159
33337	13791
21442	2043
21442	18052
18392	6596
21444	2044
21444	22605
16492	1181
22670	8790
28722	13314
28722	27341
18958	6639
24484	9801
26096	5541
26096	25803
18637	2050
18637	16493
27927	11665
16855	2052
16855	21445
16855	23790
16855	30788
19034	1193
19034	19038
19034	32347
24485	9972
24485	20575
24485	29825
17398	1951
29906	9069
27127	4312
29286	9973
29286	27720
26094	6641
30558	9975
17111	2055
26460	6648
24205	6649
17475	860
19037	2280
19037	18615
30074	8160
18126	2045
23466	411
23191	199
28724	13800
17048	771
20291	6652
25395	6289
28723	13803
17626	1048
17626	18061
26483	6657
16751	14
16751	16990
17114	1505
23584	6264
30389	7041
24018	5149
18053	2035
18053	16166
18053	17327
18053	18073
18053	18090
18053	21991
18053	25480
24375	2869
25387	6515
32293	13807
32293	33257
33263	13071
29023	8162
27697	5905
27697	29022
27697	30110
21614	3095
21614	21926
16610	2046
16610	16991
20577	8723
20577	28897
31969	10032
31969	32820
21450	1049
22160	9479
16494	2112
16745	1953
16745	17052
15929	6678
15929	26469
16372	5531
16372	18223
16372	21746
16372	24627
16372	25332
16372	28392
16372	33968
16372	34034
17050	2036
16120	1551
24206	4861
24206	21937
17051	1954
25276	7714
22161	7715
26099	5542
26099	26470
29385	3481
29385	29827
16555	2062
16555	18109
16555	18280
29672	7603
28824	8176
30829	13472
16089	2082
16089	22250
32323	13815
32323	19503
30481	10632
30481	34311
28726	12652
28726	32294
21567	2093
16090	1955
15915	218
15915	19888
17053	2066
27699	10130
29246	8835
18198	1050
27701	10134
27700	9589
27700	29826
26487	6688
26486	955
27877	9456
18475	1176
15916	1912
22162	116
16005	2103
16398	624
27715	10254
28825	4313
24486	7415
17054	2111
17054	19035
18130	1615
25388	6711
16234	2451
15917	5349
15917	31309
20884	5350
20884	19561
18193	5351
18192	5352
18961	6712
17481	143
19220	10803
19220	24723
19220	29320
19220	31254
18131	1159
30189	6314
28428	1957
33410	13496
18134	1958
21768	6470
21768	26230
17478	667
24103	549
24103	25602
17055	1182
16235	6725
16235	26286
16235	28426
20582	9804
20582	23974
16247	144
25223	6256
15731	2047
30096	12333
20293	4368
20293	26327
17966	11667
22541	5543
22541	21769
33458	10314
18136	1960
21455	861
21455	18139
32828	13837
27221	5253
27221	32371
18197	2120
18197	17328
23742	1259
17480	863
17480	16167
25990	13838
25990	22923
22798	2121
22798	18264
22798	19429
24488	9805
24488	20584
24488	25280
26943	145
24489	9806
22422	10222
25521	5191
17329	2122
17329	18237
17329	19819
17329	28427
28828	3483
22542	2583
27973	14358
29287	7084
23096	6760
33085	13825
25281	10159
26919	7400
18241	146
18242	1961
18242	15919
19131	1194
19131	21494
18965	3744
18194	1962
18194	32455
16992	1195
17482	2069
27130	7178
27130	20591
20629	10882
20629	30611
16529	4711
22926	7755
22926	32645
17168	2129
17168	16422
28242	10158
28242	21902
25390	6693
33285	10055
16530	6780
16530	22219
16530	25467
16530	25623
17968	13843
17968	22924
30302	4315
30302	29134
30302	30325
23586	6694
29393	4316
20166	1593
27707	3484
15870	2037
17421	810
33353	13851
29503	8113
17058	1924
22674	7741
21456	2116
29477	2350
19369	6695
19369	18966
30030	10171
21499	1380
21499	17351
32900	13329
18967	6471
18967	25583
18967	26232
22928	10801
20585	10185
20585	19205
20585	30204
18141	1964
18141	16091
18141	32241
18111	1965
20298	5600
20298	24213
20298	26192
20298	26690
23131	7783
21457	1616
18054	2139
18054	18122
18054	18234
18199	2140
19370	6814
19370	24214
19370	31627
23249	590
16531	6821
16612	2144
26188	2450
16497	1626
27434	2153
27434	16856
27434	18263
22925	9675
16613	1594
16613	16021
20586	8060
26676	21006
21017	7212
32127	11645
32352	13120
32352	20761
20587	7177
22545	5162
22545	24643
22545	25805
20588	9030
20588	26706
20588	27709
20588	30201
30578	4853
30578	31388
20589	10195
20589	27708
25285	9807
25398	5544
25398	26569
27976	5588
24216	6672
32015	13901
28731	13870
16857	2170
16857	17059
16857	18112
